16/11/2012,$463731.07
17/11/2012,$463731.07
18/11/2012,$463731.07
19/11/2012,$473115.07
20/11/2012,$473319.07
21/11/2012,$474203.07
22/11/2012,$474203.07
23/11/2012,$480663.07
24/11/2012,$480663.07
25/11/2012,$480663.07
26/11/2012,$479643.07
27/11/2012,$477195.07
28/11/2012,$481037.07
29/11/2012,$483281.07
30/11/2012,$483383.07
1/12/2012,$483383.07
2/12/2012,$483383.07
3/12/2012,$490908.57
4/12/2012,$490214.57
5/12/2012,$491082.07
6/12/2012,$492747.67
7/12/2012,$494239.77
8/12/2012,$494239.77
9/12/2012,$494239.77
10/12/2012,$494447.97
11/12/2012,$497813.87
12/12/2012,$498056.77
13/12/2012,$495003.17
14/12/2012,$493164.07
15/12/2012,$493164.07
16/12/2012,$493164.07
17/12/2012,$498958.97
18/12/2012,$504510.97
19/12/2012,$500763.37
20/12/2012,$503643.47
21/12/2012,$499104.71
22/12/2012,$499104.71
23/12/2012,$499104.71
24/12/2012,$497574.66
25/12/2012,$497574.66
26/12/2012,$495477.66
27/12/2012,$494813.61
28/12/2012,$489466.26
29/12/2012,$489466.26
30/12/2012,$489466.26
31/12/2012,$497784.36
1/1/2013,$497784.36
2/1/2013,$520606.66
3/1/2013,$519430.54
4/1/2013,$521711.50
5/1/2013,$521711.50
6/1/2013,$521711.50
7/1/2013,$520285.90
8/1/2013,$518789.02
9/1/2013,$520107.70
10/1/2013,$524241.94
11/1/2013,$524206.30
12/1/2013,$524206.30
13/1/2013,$524206.30
14/1/2013,$523849.90
15/1/2013,$524206.30
16/1/2013,$524135.02
17/1/2013,$527520.82
18/1/2013,$528696.94
19/1/2013,$528696.94
20/1/2013,$528696.94
21/1/2013,$528696.94
22/1/2013,$531548.14
23/1/2013,$532403.50
24/1/2013,$532546.06
25/1/2013,$535539.82
26/1/2013,$535539.82
27/1/2013,$535539.82
28/1/2013,$534898.30
29/1/2013,$537001.06
30/1/2013,$534898.30
31/1/2013,$533579.62
1/2/2013,$549107.12
2/2/2013,$549107.12
3/2/2013,$549107.12
4/2/2013,$542936.12
5/2/2013,$548417.42
6/2/2013,$548816.72
7/2/2013,$548090.72
8/2/2013,$551139.92
9/2/2013,$551139.92
10/2/2013,$551139.92
11/2/2013,$551031.02
12/2/2013,$551938.52
13/2/2013,$552410.42
14/2/2013,$552918.62
15/2/2013,$552265.22
16/2/2013,$552265.22
17/2/2013,$552265.22
18/2/2013,$552265.22
19/2/2013,$556403.42
20/2/2013,$549470.12
21/2/2013,$546130.52
22/2/2013,$551466.62
23/2/2013,$551466.62
24/2/2013,$551466.62
25/2/2013,$540975.92
26/2/2013,$544678.52
27/2/2013,$551539.22
28/2/2013,$550450.22
1/3/2013,$562332.54
2/3/2013,$562332.54
3/3/2013,$562332.54
4/3/2013,$565326.30
5/3/2013,$570389.82
6/3/2013,$571165.98
7/3/2013,$572200.86
8/3/2013,$574640.22
9/3/2013,$574640.22
10/3/2013,$574640.22
11/3/2013,$576820.86
12/3/2013,$575527.26
13/3/2013,$576340.38
14/3/2013,$579408.06
15/3/2013,$578646.68
16/3/2013,$578646.68
17/3/2013,$578646.68
18/3/2013,$575478.83
19/3/2013,$574142.15
20/3/2013,$578152.19
21/3/2013,$573213.90
22/3/2013,$577818.02
23/3/2013,$577818.02
24/3/2013,$577818.02
25/3/2013,$575404.57
26/3/2013,$580008.69
27/3/2013,$580008.69
28/3/2013,$581790.93
29/3/2013,$581790.93
30/3/2013,$581790.93
31/3/2013,$581790.93
1/4/2013,$589454.31
2/4/2013,$592362.60
3/4/2013,$586357.17
4/4/2013,$588736.68
5/4/2013,$586092.78
6/4/2013,$586092.78
7/4/2013,$586092.78
8/4/2013,$590058.63
9/4/2013,$592098.21
10/4/2013,$599350.05
11/4/2013,$601314.09
12/4/2013,$599841.06
13/4/2013,$599841.06
14/4/2013,$599841.06
15/4/2013,$585941.70
16/4/2013,$594591.03
17/4/2013,$585903.93
18/4/2013,$582240.24
19/4/2013,$587301.42
20/4/2013,$587301.42
21/4/2013,$587301.42
22/4/2013,$589907.55
23/4/2013,$595988.52
24/4/2013,$596366.22
25/4/2013,$598783.50
26/4/2013,$597725.94
27/4/2013,$597725.94
28/4/2013,$597725.94
29/4/2013,$601729.56
30/4/2013,$603164.82
1/5/2013,$607810.87
2/5/2013,$613455.67
3/5/2013,$619676.47
4/5/2013,$619676.47
5/5/2013,$619676.47
6/5/2013,$621250.87
7/5/2013,$624399.67
8/5/2013,$627241.27
9/5/2013,$625474.87
10/5/2013,$627510.07
11/5/2013,$627510.07
